,product_name,year,varietal,origin,price,rating,rating_count
1696,Dom Perignon Vintage Luminous Bottle,2012,Vintage Sparkling Wine,France,329,3.8,6
1697,Domaine Bachelet-Monnot Puligny-Montrachet,2020,Chardonnay,France,89,0.0,0
1698,Sean Minor 4B Cabernet Sauvignon,2020,Cabernet Sauvignon,California,12,3.8,8
1699,Hiruzta Txakoli,2021,Other White Wine,Spain,19,4.9,25
1700,Chateau Giscours (1.5 Liter Magnum),2019,Bordeaux Red Blends,France,114,0.0,0
1701,Chateau de la Tour Clos Vougeot Vieilles Vignes Grand Cru,2017,Pinot Noir,France,500,0.0,0
1702,Emilio Hidalgo La Panesa Especial Fino,Sherry,Sherry,Spain,65,0.0,0
1703,Shafer TD-9,2019,Bordeaux Red Blends,California,64,4.8,8
1704,Locations by Dave Phinney,CA-9,Other Red Blends,California,20,3.9,67
1705,Chateau Smith Haut Lafitte,2015,Bordeaux Red Blends,France,163,4.1,48
1706,Quivira Dry Creek Valley Zinfandel,2019,Zinfandel,California,24,0.0,0
1707,Innocent Bystander Marlborough Sauvignon Blanc,2021,Sauvignon Blanc,Zealand,13,4.0,12
1708,Gaston Chiquet Blanc de Blancs,d'Ay,Non-Vintage Sparkling Wine,France,59,3.9,8
1709,Cune Imperial Reserva Rioja,2017,Tempranillo,Spain,50,4.0,12
1710,Villa Sandi Organic,Prosecco,Non-Vintage Sparkling Wine,Italy,14,4.8,29
1711,Champagne Tarlant BAM! Brut,Nature,Non-Vintage Sparkling Wine,France,195,0.0,0
1712,Louis Bernard Cotes du Rhone,2017,Rhone Red Blends,France,17,3.9,34
1713,Domaine Laroche Chablis Les Blanchots Grand Cru,2019,Chardonnay,France,159,0.0,0
1714,Gaja Camarcanda,2018,Bordeaux Red Blends,Italy,179,0.0,0
1715,Guigal Cote Rotie Brune et Blonde,2018,Syrah/Shiraz,France,89,0.0,0
1716,De Martino Vigno Carignan,2019,Carignan,Chile,47,0.0,0
1717,Vina Cobos Bramare Lujan de Cuyo Malbec,2019,Malbec,Argentina,43,4.1,21
1718,Eric et Joel Durand Cornas Empreintes,2018,Syrah/Shiraz,France,50,0.0,0
1719,Ponzi Laurelwood District Pinot Noir,2019,Pinot Noir,Oregon,41,0.0,0
1720,Two Hands Lily's Garden Shiraz,2017,Syrah/Shiraz,Australia,66,4.4,16
1721,Matchbook Arsonist Red Blend,2018,Bordeaux Red Blends,California,22,3.9,70
1722,Condado de Haza Ribera del Duero Tinto,2019,Tempranillo,Spain,23,4.9,18
1723,Sans Liege Cotes du Coast,2021,Rhone White Blends,California,23,0.0,0
1724,Felsina Berardenga Chianti Classico,2019,Sangiovese,Italy,24,3.9,36
1725,Kanonkop Kadette Pinotage,2019,Pinotage,Africa,19,3.8,34
1726,CARO Amancaya,2019,Bordeaux Red Blends,Argentina,20,4.1,46
1727,Tomaiolo Chianti Classico,2019,Sangiovese,Italy,14,4.5,34
1728,Bibbiano Chianti Classico Riserva,2019,Sangiovese,Italy,40,0.0,0
1729,Chateau Les Grands Chenes,2019,Bordeaux Red Blends,France,19,3.8,6
1730,Miner Family The Oracle,2016,Bordeaux Red Blends,California,119,0.0,0
1731,Murrieta's Well Sauvignon Blanc,2020,Sauvignon Blanc,California,26,3.2,6
1732,Warwick Estate Estate Reserve,2016,Bordeaux Red Blends,Africa,70,0.0,0
1733,Musso Roero Arneis,2020,Arneis,Italy,25,4.4,8
1734,Domaine de la Taille Aux Loups Brut,Tradition,Non-Vintage Sparkling Wine,France,26,3.9,26
1735,Bouchard Aine & Fils Bourgogne Chardonnay,2020,Chardonnay,France,24,4.2,5
1736,Castellare Chianti Classico,2020,Sangiovese,Italy,25,4.0,10
1737,Big Red Monster Cabernet,Sauvignon,Cabernet Sauvignon,California,18,4.1,113
1738,Arrowood Sonoma Cabernet Sauvignon,2018,Cabernet Sauvignon,California,26,3.9,9
1739,Chapel Down Three Graces,2014,Vintage Sparkling Wine,England,64,4.5,5
1740,K Vintners The Hidden Syrah,2019,Syrah/Shiraz,Washington,66,0.0,0
1741,Guigal Condrieu,2020,Viognier,France,69,0.0,0
1742,Domaine de Bellene Savigny-les-Beaune Vieilles Vignes,2018,Pinot Noir,France,59,0.0,0
1743,White Rock Vineyards Cabernet Sauvignon,2018,Cabernet Sauvignon,California,66,0.0,0
1744,J.J. Prum Wehlener Sonnenuhr Riesling Spatlese,2020,Riesling,Germany,56,0.0,0
1745,Banfi Aska Bolgheri Rosso,2019,Bordeaux Red Blends,Italy,32,0.0,0
1746,Querciabella Chianti Classico,2018,Sangiovese,Italy,32,4.2,8
1747,Chateau Leoube Le Secret de Leoube Rose,2021,Rosé,France,38,0.0,0
1748,Fontaine du Clos Vacqueyras Reflets de l'Ame Blanc,2020,Rhone White Blends,France,28,0.0,0
1749,Cantine Maschio Prosecco,Brut,Non-Vintage Sparkling Wine,Italy,18,3.8,302
1750,Carol Shelton Wild Thing Zinfandel (375ML half-bottle),2018,Zinfandel,California,13,3.6,6
1751,Chateau des Jacques Moulin-a-Vent,2017,Gamay,France,25,4.0,38
1752,Duemani Suisassi Syrah,2018,Syrah/Shiraz,Italy,199,5.0,21
1753,Albert Boxler Pinot Gris Sommerberg Wibtal,2016,Pinot Gris/Grigio,France,81,0.0,0
1754,Chateau Clinet,2016,Bordeaux Red Blends,France,144,4.3,23
1755,Jose Antonio Garcia Bierzo Unculin Tinto,2020,Mencia,Spain,23,0.0,0
1756,Santa Barbara Winery Chardonnay,2019,Chardonnay,California,25,4.1,14
1757,Bodegas Sierra Salinas Mira Salinas,2017,Mourvedre,Spain,18,3.9,27
1758,Lucien Albrecht Grand Cru Spiegel Gewurztraminer,2017,Gewurztraminer,France,40,0.0,0
1759,Lewis Cellars Alec's Blend Red,2019,Other Red Blends,California,64,0.0,0
1760,J. Lohr Pure Paso Proprietary Red,2020,Other Red Blends,California,27,4.0,5
1761,Chateau Mouton Rothschild Le Petit Mouton (1.5 Liter Magnum),2019,Bordeaux Red Blends,France,439,0.0,0
1762,Jean Vesselle Blanc de Blancs de Bouzy Brut Nature,2014,Vintage Sparkling Wine,France,99,0.0,0
1763,Chapter 24 The Fire Pinot Noir,2015,Pinot Noir,Oregon,56,4.1,6
1764,Camigliano Brunello di Montalcino,2017,Sangiovese,Italy,54,0.0,0
1765,Almaviva Epu Puente Alto Red,2019,Bordeaux Red Blends,Chile,65,4.9,5
1766,Bindi Sergardi I Colli Chianti Classico Riserva,2016,Sangiovese,Italy,39,0.0,0
1767,Felsina Berardenga Chianti Classico Riserva,2018,Sangiovese,Italy,35,0.0,0
1768,Robert Weil Rheingau Riesling Kabinett,2020,Riesling,Germany,35,4.4,6
1769,L'Ecole 41 Estate Merlot,2019,Merlot,Washington,39,0.0,0
1770,Castello di Ama Chianti Classico,2019,Sangiovese,Italy,30,3.8,5
1771,Owen Roe Abbot's Table,2020,Other Red Blends,Washington,26,0.0,0
1772,Domaine Etienne Sauzet Bourgogne-Hautes Cotes de Beaune Jardin du Calvaire Blanc,2020,Chardonnay,France,59,0.0,0
1773,Stolpman Vineyards La Cuadrilla,2021,Other Red Blends,California,21,4.3,17
1774,Smith & Hook Cabernet Sauvignon,2020,Cabernet Sauvignon,California,25,3.7,8
1775,Varvaglione Vigne & Vini srl 12 e Mezzo Negroamaro del Salento,2019,Negroamaro,Italy,14,0.0,0
1776,Chateau Marjosse Blanc,2018,Bordeaux White Blends,France,12,3.9,24
1777,Pazo de Senorans Albarino,2020,Albarino,Spain,25,3.8,24
1778,Michel Gassier Costieres de Nimes Nostre Pais Red,2018,Rhone Red Blends,France,21,0.0,0
1779,Domaine Chante Cigale Chateauneuf-du-Pape,2019,Rhone Red Blends,France,50,0.0,0
1780,Chateau de Saint Cosme Gigondas (1.5 Liter Magnum),2019,Rhone Red Blends,France,140,0.0,0
1781,Allan Scott Marlborough Pinot Noir,2020,Pinot Noir,Zealand,22,3.4,18
1782,Champagne Andre Clouet Cuvee,1911,Non-Vintage Sparkling Wine,France,99,0.0,0
1783,Arnot-Roberts Sanford and Benedict Vineyard Chardonnay,2020,Chardonnay,California,65,0.0,0
1784,Champagne Eric Rodez Brut Grand Cru Blanc de,Noirs,Non-Vintage Sparkling Wine,France,79,0.0,0
1785,Andrew Murray Roasted Slope Syrah,2019,Syrah/Shiraz,California,55,0.0,0
1786,Jim Barry The Armagh Shiraz,2016,Syrah/Shiraz,Australia,228,0.0,0
1787,Terredora di Paolo Fiano di Avellino,2020,Fiano,Italy,22,4.0,22
1788,Domaine Serene Evenstad Reserve Chardonnay,2019,Chardonnay,Oregon,65,0.0,0
1789,Joseph Drouhin Chambolle-Musigny Premier Cru,2020,Pinot Noir,France,159,0.0,0
1790,Shaw + Smith M3 Chardonnay,2020,Chardonnay,Australia,37,4.0,15
1791,Damilano Langhe Arneis,2021,Arneis,Italy,26,0.0,0
1792,Force Majeure Walla Walla Valley Cabernet Sauvignon,2019,Cabernet Sauvignon,Washington,185,0.0,0
1793,Dunn Napa Valley Cabernet Sauvignon,2018,Cabernet Sauvignon,California,109,0.0,0
1794,Chateau Prieure-Lichine,2015,Bordeaux Red Blends,France,54,4.3,99
1795,ADAMVS Quintvs,2016,Cabernet Sauvignon,California,229,0.0,0
1796,Champagne Palmer Vintage,2012,Vintage Sparkling Wine,France,125,0.0,0
1797,Forman Cabernet Sauvignon,2017,Cabernet Sauvignon,California,114,4.7,6
1798,Fanti Brunello di Montalcino,2017,Sangiovese,Italy,50,4.9,5
1799,Au Bon Climat Isabelle Pinot Noir,2019,Pinot Noir,California,53,0.0,0
1800,Vina Cobos Bramare Uco Valley Malbec,2017,Malbec,Argentina,42,3.6,19
1801,Zaca Mesa Inceptive Estate Vineyard Red,2017,Rhone Red Blends,California,35,4.2,7
1802,Honig Cabernet Sauvignon (375ML half-bottle),2019,Cabernet Sauvignon,California,29,0.0,0
1803,Markham Merlot,2019,Merlot,California,29,0.0,0
1804,Skouras Saint George Agiorgitiko,2020,Agiorgitiko,Greece,21,0.0,0
1805,Langlois Chateau Cremant de Loire Brut,Rose,Sparkling Rosé,France,22,3.9,70
1806,Chateau Petit Bocq,2018,Bordeaux Red Blends,France,27,3.6,20
1807,Cline North Coast Viognier,2021,Viognier,California,13,3.9,18
1808,Jaboulet Parallele 45 Blanc,2020,Rhone White Blends,France,11,3.5,10
1809,Tramin Nussbaumer Gewurztraminer,2020,Gewurztraminer,Italy,39,0.0,0
1810,Podere Grattamacco Bolgheri Rosso,2020,Tuscan Blends,Italy,35,4.4,6
1811,Presqu'ile Santa Barbara Pinot Noir,2021,Pinot Noir,California,27,0.0,0
1812,Dry Creek Vineyard Sauvignon Blanc,2021,Sauvignon Blanc,California,16,4.5,5
1813,Amapola Creek Monte Rosso Vineyard Zinfandel,2012,Zinfandel,California,45,0.0,0
1814,Lillet,Rose,Vermouth,France,21,4.2,67
1815,Bravium Russian River Valley Chardonnay,2021,Chardonnay,California,23,0.0,0
1816,Graham's Vintage Port (375ML half-bottle),2016,Port,Portugal,62,4.2,12
1817,Scott Harvey InZINerator Zinfandel,2019,Zinfandel,California,23,3.4,5
1818,Bucklin Old Hill Ranch Bambino Zinfandel,2019,Zinfandel,California,25,3.8,33
1819,Ettore Germano Serralunga d'Alba Barolo,2018,Nebbiolo,Italy,51,0.0,0
1820,Robert Mondavi Napa Valley Pinot Noir,2019,Pinot Noir,California,40,0.0,0
1821,Vina Zorzal Garnacha,2020,Grenache,Spain,14,3.8,26
1822,Salt of the Earth Flore de Moscato,2021,Muscat,California,11,0.0,0
1823,Matanzas Creek Sonoma County Sauvignon Blanc,2021,Sauvignon Blanc,California,18,3.9,5
1824,Cave de Ribeauville Cremant d'Alsace Brut Rose Le,Comte,Sparkling Rosé,France,24,4.4,14
1825,Ceretto Santo Stefano Moscato d'Asti,2020,Muscat,Italy,21,4.4,55
1826,Chateau La Dominique,2019,Bordeaux Red Blends,France,66,0.0,0
1827,M. Chapoutier Cotes du Rhone Belleruche Blanc,2021,Rhone White Blends,France,17,0.0,0
1828,Pavillon de Chavannes Cote de Brouilly Cuvee des Ambassades,2020,Gamay,France,28,3.6,27
1829,La Jota W.S. Keyes Merlot,2016,Merlot,California,185,0.0,0
1830,Familia Torres Salmos,2017,Other Red Blends,Spain,39,4.2,44
1831,Neudorf Home Block Moutere Chardonnay,2020,Chardonnay,Zealand,78,0.0,0
1832,Domaine Ste. Michelle,Brut,Non-Vintage Sparkling Wine,Washington,14,4.0,162
1833,Osborne VORS Capuchino Palo Cortado (1790) VORS (500,ML),Sherry,Spain,145,5.0,10
1834,Osborne VORS Amontillado 51-1a 1830 VORS Sherry,(500ML),Sherry,Spain,143,4.6,16
1835,William Fevre Chablis Domaine,2020,Chardonnay,France,42,0.0,0
1836,Chateau Leoville Las Cases,1995,Bordeaux Red Blends,France,359,0.0,0
1837,La Gerla Vigna Gli Angeli Brunello di Montalcino Riserva,2015,Sangiovese,Italy,125,0.0,0
1838,Riff Pinot Grigio,2021,Pinot Gris/Grigio,Italy,12,0.0,0
1839,Bodegas Breca Brega,2018,Grenache,Spain,49,0.0,0
1840,Benovia Martaella Estate Chardonnay,2018,Chardonnay,California,54,0.0,0
1841,Yalumba The Cigar Cabernet Sauvignon,2018,Cabernet Sauvignon,Australia,37,3.2,9
1842,Avaline,Sparkling,Non-Vintage Sparkling Wine,Spain,24,3.8,85
1843,DAOU Vineyards Pessimist Red Blend (375ML half-bottle),2020,Other Red Blends,California,15,0.0,0
1844,Li Veli Askos Susumaniello,2020,Other Red Wine,Italy,23,4.1,26
1845,Bonneau du Martray Corton Grand Cru,2015,Pinot Noir,France,359,0.0,0
1846,Decoy Limited Sonoma Coast Chardonnay,2020,Chardonnay,California,27,3.7,9
1847,Christian Moreau Chablis,2019,Chardonnay,France,37,4.2,5
1848,Piper-Heidsieck Sublime,Demi-Sec,Non-Vintage Sparkling Wine,France,61,4.4,28
1849,Dr. Hermann Dr. H. Mosel Riesling,2020,Riesling,Germany,18,4.0,26
1850,Alma Negra Brut Nature,Rose,Sparkling Rosé,Argentina,19,4.0,61
1851,Louis Pommery Rose Brut,California,Sparkling Rosé,California,28,4.6,20
1852,Rare Wine Co. Charleston Sercial,Madeira,Madeira,Portugal,61,4.7,7
1853,Chateau de Nalys Chateauneuf-du-Pape Blanc Grand Vin,2017,Rhone White Blends,France,105,0.0,0
1854,Philipponnat Royale Brut Reserve,Rose,Sparkling Rosé,France,85,4.6,10
1855,Cadence Ciel du Cheval,2018,Bordeaux Red Blends,Washington,44,0.0,0
1856,Keever Vineyards and Winery Cabernet Sauvignon,2017,Cabernet Sauvignon,California,139,5.0,22
1857,Domaine Joseph Roty Charmes-Chambertin Grand Cru,2000,Pinot Noir,France,349,0.0,0
1858,Brittan Cygnus Vineyard Pinot Noir,2018,Pinot Noir,Oregon,59,0.0,0
1859,Tablas Creek Esprit de Tablas Rouge,2019,Rhone Red Blends,California,61,0.0,0
1860,Belle Glos Eulenloch Pinot Noir,2019,Pinot Noir,California,55,0.0,0
1861,Feudo Maccari Saia,2018,Nero d'Avola,Italy,45,0.0,0
1862,Gonet-Medeville Brut Tradition Premier,Cru,Non-Vintage Sparkling Wine,France,55,4.3,35
1863,Bishop's Peak Chardonnay,2020,Chardonnay,California,16,0.0,0
1864,Eden Rift Valliant Chardonnay,2019,Chardonnay,California,26,4.6,30
1865,Los Vascos Cabernet Sauvignon,2019,Cabernet Sauvignon,Chile,12,3.7,23
1866,Arbalest,2016,Bordeaux Red Blends,France,21,3.6,14
1867,Bovio Barolo Arborina,2016,Nebbiolo,Italy,61,0.0,0
1868,Croft Fine,Ruby,Port,Portugal,12,4.2,167
1869,Howard Park Miamup Cabernet Sauvignon,2017,Cabernet Sauvignon,Australia,23,3.7,36
1870,J. Christopher Basalte Pinot Noir,2018,Pinot Noir,Oregon,30,3.9,6
1871,J Vineyards Russian River Pinot Noir,2020,Pinot Noir,California,47,0.0,0
1872,Bodegas Ordonez – Toro Vatan Tinta de Toro,2018,Tempranillo,Spain,45,4.2,11
1873,Chateau Blaignan,2016,Bordeaux Red Blends,France,23,4.1,194
1874,Maximin Grunhaus Herrenberg Riesling Kabinett,2020,Riesling,Germany,37,0.0,0
1875,Casanova di Neri Irrosso,2019,Tuscan Blends,Italy,23,4.3,11
1876,Presqu'ile Santa Barbara Syrah,2020,Syrah/Shiraz,California,28,0.0,0
1877,Il Molino di Grace Chianti Classico Riserva,2018,Sangiovese,Italy,29,0.0,0
1878,Valravn Pinot Noir,2020,Pinot Noir,California,23,4.5,5
1879,La Rioja Alta Vina Alberdi Reserva Tinto (375ML half-bottle),2015,Tempranillo,Spain,15,4.3,20
1880,Chateau Pavie Decesse,2010,Bordeaux Red Blends,France,214,0.0,0
1881,Enrique Mendoza Alicante La Tremenda Monastrell,2018,Mourvedre,Spain,15,3.7,49
1882,Chateau Mouton Rothschild Le Petit Mouton (Futures Pre-Sale),2020,Bordeaux Red Blends,France,252,0.0,0
1883,Chateau Pichon Longueville Comtesse de Lalande,2015,Bordeaux Red Blends,France,219,4.5,12
1884,Domaine de Bernier Chardonnay,2020,Chardonnay,France,10,4.0,33
1885,Bila-Haut by Michel Chapoutier Cotes du Roussillon Villages,2019,Rhone Red Blends,France,15,4.0,54
1886,Freeman Sonoma Coast Pinot Noir,2018,Pinot Noir,California,45,0.0,0
1887,The Crossings Sauvignon Blanc,2021,Sauvignon Blanc,Zealand,13,4.3,29
1888,Gaia Santorini Wild Ferment Assyrtiko,2021,Assyrtiko,Greece,47,0.0,0
1889,Chateau Les Charmes-Godard Blanc,2019,Bordeaux White Blends,France,21,3.4,7
1890,Chateau Marquis d'Alesme,2019,Bordeaux Red Blends,France,44,0.0,0
1891,Suavia Monte Carbonare Soave Classico,2020,Garganega,Italy,29,4.5,11
1892,Shypoke Quilie's Grenache,2017,Grenache,California,42,0.0,0
1893,Chateau Puygueraud Blanc,2019,Bordeaux White Blends,France,19,4.1,5
1894,Matthiasson Napa Valley Cabernet Sauvignon,2019,Cabernet Sauvignon,California,79,5.0,5
1895,Tania et Vincent Careme Terre Brulee Chenin Blanc,2020,Chenin Blanc,Africa,15,3.9,109
1896,Santa Julia Reserva Chardonnay,2019,Chardonnay,Argentina,13,0.0,0
1897,Freemark Abbey Bosche Cabernet Sauvignon,2017,Cabernet Sauvignon,California,179,0.0,0
1898,Pina Napa Valley Cahoots Cabernet Sauvignon,2016,Cabernet Sauvignon,California,48,0.0,0
1899,Marietta Cellars Game Trail Cabernet Sauvignon,2019,Cabernet Sauvignon,California,41,0.0,0
1900,Duboeuf Morgon Jean-Ernest Descombes,2019,Gamay,France,32,3.6,10
1901,Borsao Zarihs Shiraz,2017,Syrah/Shiraz,Spain,23,3.9,17
1902,Monthuys Brut,Reserve,Non-Vintage Sparkling Wine,France,31,4.1,12
1903,San Simeon Stefano Vineyard Rose of Grenache,2021,Rosé,California,18,4.9,5
1904,Pertinace Barbera d'Alba,2019,Barbera,Italy,18,4.2,12
1905,Graham's Vintage Port (375ML half-bottle),2017,Port,Portugal,62,0.0,0
1906,Guigal Chateauneuf-du-Pape,2017,Rhone Red Blends,France,58,3.1,11
1907,Sindicat de la Figuera,2020,Grenache,Spain,21,0.0,0
1908,Maddalena Rose,2021,Rosé,California,17,4.3,9
1909,Hahn SLH Chardonnay,2019,Chardonnay,California,25,3.8,6
1910,Chateau Puygueraud,2019,Bordeaux Red Blends,France,19,4.2,15
1911,San Silvestro Brumo Nebbiolo d'Alba,2020,Nebbiolo,Italy,21,0.0,0
1912,Uccelliera Brunello di Montalcino,2017,Sangiovese,Italy,77,0.0,0
1913,Crios de Susana Balbo Malbec,2020,Malbec,Argentina,15,4.3,47
1914,Arietta Quartet,2019,Bordeaux Red Blends,California,73,0.0,0
1915,Bodega Chakana Estate Selection Malbec,2019,Malbec,Argentina,25,3.7,45
1916,Cantine San Marzano Il Pumo Primitivo,2020,Primitivo,Italy,15,5.0,24
1917,Hermanos Pecina Reserva,2014,Tempranillo,Spain,29,0.0,0
1918,Penley Estate Phoenix Cabernet Sauvignon,2020,Cabernet Sauvignon,Australia,21,3.9,14
1919,Maison L'Envoye Straight Shooter Pinot Noir,2018,Pinot Noir,Oregon,20,3.8,82
1920,Silver Oak Napa Valley Cabernet Sauvignon (1.5 Liter Magnum),2017,Cabernet Sauvignon,California,299,0.0,0
1921,Joseph Drouhin Chassagne-Montrachet,2020,Chardonnay,France,94,0.0,0
1922,Alain Voge Cornas Vieilles Vignes,2019,Syrah/Shiraz,France,89,0.0,0
1923,Crown Point Relevant Red,2019,Bordeaux Red Blends,California,89,0.0,0
1924,Lanson Le Green Label,Organic,Non-Vintage Sparkling Wine,France,73,0.0,0
1925,Paul Hobbs Russian River Pinot Noir,2020,Pinot Noir,California,72,0.0,0
1926,Champagne Hure Freres Invitation,Brut,Non-Vintage Sparkling Wine,France,60,0.0,0
1927,Iron Horse Russian Cuvee,2018,Vintage Sparkling Wine,California,56,0.0,0
1928,Walter Hansel The South Slope Vineyard Pinot Noir,2019,Pinot Noir,California,46,0.0,0
1929,Vieux Chateau Certan,2002,Bordeaux Red Blends,France,207,0.0,0
1930,Paolo Scavino Barolo,2018,Nebbiolo,Italy,47,0.0,0
1931,Red Schooner by Caymus Transit No.,2,Other Red Blends,Australia,47,0.0,0
1932,Le Corti Don Tommaso Chianti Classico Gran Selezione,2016,Sangiovese,Italy,49,0.0,0
1933,Girard Artistry,2019,Bordeaux Red Blends,California,60,0.0,0
1934,Diamantakos Xinomavro,2019,Xinomavro,Greece,35,0.0,0
1935,Le Roi des Pierres Sancerre,2021,Sauvignon Blanc,France,35,0.0,0
1936,Two Hands Sexy Beast Cabernet Sauvignon,2020,Cabernet Sauvignon,Australia,34,0.0,0
1937,Omen Element 79 Vineyard Syrah/Viognier,2019,Other Red Blends,California,38,3.2,8
1938,Lapostolle Cuvee Alexandre Cabernet Sauvignon,2020,Cabernet Sauvignon,Chile,23,3.9,13
1939,Elena Walch Pinot Bianco,2021,Pinot Blanc,Italy,21,3.9,12
1940,Selvapiana Villa Petrognano Pomino Rosso,2018,Tuscan Blends,Italy,19,0.0,0
1941,La Honda Winery Sequence Pinot Noir,2020,Pinot Noir,California,28,0.0,0
1942,Domaine du Pere Caboche Cotes du Rhone Reserve,2020,Rhone Red Blends,France,13,4.2,82
1943,Wine & Soul Guru,2020,Other White Blends,Portugal,42,0.0,0
1944,Staglin Cabernet Sauvignon,2017,Cabernet Sauvignon,California,286,0.0,0
1945,Clos des Lunes Lune d'Argent,2019,Bordeaux White Blends,France,19,4.0,23
1946,Bouza Tannat,2019,Tannat,Uruguay,21,0.0,0
1947,Ferrari-Carano Merlot,2019,Merlot,California,26,0.0,0
1948,Fratelli Alessandria Barolo del Comune di Verduno,2018,Nebbiolo,Italy,65,0.0,0
1949,Domaine de Saje Chateauneuf-du-Pape,2019,Rhone Red Blends,France,48,0.0,0
1950,Emilio Moro La Felisa,2020,Tempranillo,Spain,49,0.0,0
1951,Chateau Ducru-Beaucaillou Le Petit Ducru,2019,Bordeaux Red Blends,France,32,4.2,9
1952,Bodegas Muriel Gran Reserva,2012,Tempranillo,Spain,26,0.0,0
1953,Chateau Labegorce,2019,Bordeaux Red Blends,France,32,4.4,6
1954,El Coto Crianza,2018,Tempranillo,Spain,13,4.6,6
1955,Chateau Charmail,2016,Bordeaux Red Blends,France,24,3.9,120
1956,Bear Flag Cabernet Sauvignon,2017,Cabernet Sauvignon,California,30,3.9,28
1957,Viticcio Chianti Classico Riserva,2017,Sangiovese,Italy,40,0.0,0
1958,Hess Lion Tamer Red Blend,2018,Other Red Blends,California,43,4.1,33
1959,Montes Alpha Series Syrah,2018,Syrah/Shiraz,Chile,19,3.8,65
1960,Braida Bricco dell' Uccellone Barbera d'Asti,2018,Barbera,Italy,85,0.0,0
1961,Hedges Family Estate Red Mountain,2019,Bordeaux Red Blends,Washington,29,0.0,0
1962,Guigal Gigondas Rouge,2018,Rhone Red Blends,France,37,3.2,12
1963,Grgich Hills Estate Yountville Old Vine Cabernet Sauvignon,2013,Cabernet Sauvignon,California,179,0.0,0
1964,Louis Martini Sonoma Cabernet Sauvignon (375ML half-bottle),2018,Cabernet Sauvignon,California,15,3.9,13
1965,Matchbook Petite Sirah,2020,Petite Sirah,California,16,3.7,16
1966,Poggio al Tesoro Il Seggio,2019,Bordeaux Red Blends,Italy,48,0.0,0
1967,Albert Bichot Corton Clos Des Marechaudes Grand Cru Domaine du Pavillon,2019,Pinot Noir,France,219,0.0,0
1968,Champagne Doyard Vendemiaire Blanc de Blancs Brut Premier,Cru,Non-Vintage Sparkling Wine,France,59,0.0,0
1969,Oregon Territory Pinot Noir,2018,Pinot Noir,Oregon,19,0.0,0
1970,Castello di Verrazzano Chianti Classico,2018,Sangiovese,Italy,25,4.4,17
1971,CARO Aruma Malbec,2020,Malbec,Argentina,17,0.0,0
1972,Prunotto Bussia Barolo,2016,Nebbiolo,Italy,95,0.0,0
1973,Joseph Phelps Pastorale Vineyard Chardonnay,2018,Chardonnay,California,95,0.0,0
1974,Domaine Huet Clos du Bourg Sec,2021,Chenin Blanc,France,45,0.0,0
1975,St. Francis Sonoma County Cabernet Sauvignon,2019,Cabernet Sauvignon,California,21,4.3,7
1976,Faiveley Mercurey La Framboisiere Monopole,2019,Pinot Noir,France,54,0.0,0
1977,Dry Creek Vineyard The Mariner,2019,Bordeaux Red Blends,California,50,0.0,0
